Time / min,4COPh-ArOPh,Product,Mass Balance
149.99133333333333,70.40553511139846,65.08122877791311,135.4867638893116
150.23956666666666,70.0366403807005,65.47799937284954,135.51463975355006
150.48676666666668,70.10521334138302,65.28933346225301,135.39454680363605
150.74241666666666,69.55219705472516,65.98151690386426,135.53371395858943
150.98953333333333,69.94401456536411,65.97597064718815,135.91998521255226
151.23796666666667,69.32284109381979,65.58468229643225,134.90752339025204
151.48513333333332,69.32100260007354,65.78738655530208,135.10838915537562
151.74116666666666,69.19425442642361,66.09772176082927,135.29197618725289
151.98838333333333,68.60912904578137,66.36312392062317,134.97225296640454
152.23556666666667,68.3543743950236,66.45194867637953,134.80632307140314
152.49055,68.9702309046728,66.74689613066394,135.71712703533674
152.73828333333333,67.91632606652664,67.25933960855139,135.17566567507802
152.9860666666667,68.18142044806345,67.6796183069467,135.86103875501016
153.24211666666667,68.21020757037343,67.25322848904149,135.4634360594149
153.48926666666665,67.57474947415317,67.33158558919116,134.90633506334433
153.7369666666667,67.80243629700983,68.13052105855978,135.9329573555696
153.9926166666667,67.19553458139225,68.16280257224265,135.35833715363492
154.23995000000002,67.4174255549487,67.9832882356033,135.400713790552
154.48815000000002,67.43096502525898,68.67412386425185,136.10508888951085
154.74233333333333,67.00464269523523,68.41818673657474,135.42282943181
154.99006666666668,67.06448475783249,68.82195051327976,135.88643527111225
155.23875,66.73098914602406,69.2400346305067,135.97102377653076
155.48591666666667,67.23483945926853,68.87351156988751,136.10835102915604
155.7414,66.50414992637424,69.56065013798431,136.06480006435856
155.98858333333334,65.99585370697737,69.31356340085601,135.30941710783338
156.2361,66.01889176042427,69.52358407952761,135.54247583995186
156.49141666666668,65.84352847591865,69.98385675619363,135.82738523211228
156.73928333333333,66.11831503866328,69.91717912832483,136.03549416698812
156.9875,65.75919588701365,69.88076827589552,135.63996416290917
157.24181666666667,66.03109914436499,70.18435400334687,136.21545314771186
157.49046666666666,65.37669756193999,70.25756011709628,135.63425767903627
157.73788333333331,65.13722584166283,70.36912480952721,135.50635065119002
157.99245000000002,65.39557215586274,70.88476297725703,136.28033513311976
158.24018333333333,64.91151625580423,71.09522487659146,136.0067411323957
158.48896666666667,64.59066887960438,70.77668269329625,135.36735157290065
158.74355,63.899242730715144,71.44301202218394,135.34225475289907
158.99078333333333,64.49564784097154,71.82893420101266,136.3245820419842
159.23848333333333,64.09603260153935,71.73631592763931,135.83234852917866
159.49381666666667,64.60871695633024,71.82437247087802,136.43308942720824
159.74226666666667,63.72940071871672,71.82097087354705,135.5503715922638
159.98945,63.77714871672115,71.95580959555818,135.73295831227932
160.23678333333334,63.1711990490278,72.88283369610066,136.05403274512847
160.4923,63.23114888455806,72.04928245203891,135.28043133659696
160.74043333333333,64.15531252563052,72.23401787586394,136.38933040149448
160.98758333333333,63.36399994501732,72.56517888252019,135.9291788275375
161.24251666666666,62.89317016844572,72.35649446033722,135.24966462878294
161.49013333333332,62.78393336235573,72.49262105663104,135.27655441898676
161.73915,62.55553217263219,72.79054129759224,135.34607347022444
161.9937,62.05659230901374,73.01251212881915,135.0691044378329
162.24103333333332,62.70102925732853,73.28413133053367,135.9851605878622
162.48841666666667,62.49002440143439,73.57001958216796,136.06004398360236
162.7444,62.37239789451947,73.75508354764774,136.1274814421672
162.99159999999998,62.187105318616716,73.26224851325502,135.44935383187175
163.23983333333334,61.89461760589977,73.99393260461706,135.88855021051683
163.4941,61.974149516971636,73.83987655799808,135.81402607496972
163.74191666666667,61.56416634686027,74.06971674267362,135.6338830895339
163.99085,61.63622172449856,74.55891463887951,136.19513636337808
164.23815000000002,61.768327375005036,74.23275606304468,136.0010834380497
164.49271666666667,61.475187904770245,74.43824169807121,135.91342960284146
164.74035,61.43987614368045,74.28532345008983,135.7251995937703
164.98793333333333,61.3030937970098,74.49694559016643,135.80003938717624
165.24333333333334,61.04084506790004,74.5983159472309,135.63916101513092
165.49155000000002,60.795760828635586,74.99919589637253,135.79495672500812
165.73895,60.858970512547586,75.38070323951086,136.23967375205845
165.99461666666667,61.01481909912218,75.28597686274748,136.30079596186965
166.24181666666667,60.8216138298804,75.37928183165012,136.20089566153052
166.49005,59.90192883448156,75.53964541190841,135.44157424638996
166.74436666666668,60.3199969248374,75.78315172417105,136.10314864900846
166.99301666666668,60.11217989360324,75.79786064006248,135.91004053366572
167.24038333333334,60.21038407015159,76.0126722941657,136.2230563643173
167.48756666666668,59.60432600366718,75.78111111461781,135.38543711828498
167.74269999999999,60.027125134389635,75.92017063077782,135.94729576516744
167.9903666666667,59.90896017712108,75.82743844388229,135.73639862100336
168.23883333333333,58.79108091574372,76.62183114445641,135.41291206020014
168.49339999999998,59.292478487793446,76.58776640810089,135.88024489589435
168.74156666666667,58.97579520948563,76.64319157170704,135.61898678119266
168.98878333333332,58.96422612876652,76.8751509356999,135.83937706446642
169.24445,58.996600983761205,76.78885260035776,135.78545358411895
169.49163333333334,58.605907399621195,77.08836275423171,135.6942701538529
169.73935,58.48158665526386,77.22604806353695,135.70763471880082
169.99438333333333,58.72269085856214,77.48720208893154,136.20989294749367
170.24211666666667,58.44448275218209,77.70458972047692,136.14907247265901
170.4906,58.3134715527791,77.60038002142906,135.91385157420817
170.74564999999998,58.24941010875102,77.42831778929265,135.67772789804366
170.99285,58.276353927880166,77.89927960529239,136.17563353317257
171.24040000000002,57.89818302583214,77.76767776872389,135.665860794556
171.49573333333333,58.19340890429394,78.00269551463644,136.1961044189304
171.74391666666665,57.73904480029773,78.25000978854534,135.98905458884306
171.99108333333334,57.45665177228891,78.33429612976698,135.7909479020559
172.23935,58.07716472097432,78.52770968082305,136.60487440179736
172.49364999999997,57.67545946750447,78.1125255513424,135.78798501884688
172.74253333333334,57.16864423189057,78.15130219495109,135.31994642684165
172.98970000000003,57.1106501805534,78.28680447138703,135.39745465194042
173.2444166666667,56.9335288995656,78.90516661913101,135.83869551869662
173.49184999999997,57.15969076863287,78.84085652126849,136.00054728990136
173.73968333333335,57.01354646441202,78.6856727215612,135.69921918597322
173.99484999999999,57.03233668196466,79.32281999914596,136.35515668111063
174.24313333333333,56.749950714153485,78.84109593530259,135.59104664945608
174.49025,56.8524973087451,79.38438721112686,136.23688451987198
174.74595000000002,56.99696477017082,79.61338373954511,136.61034850971595
174.9931,56.70463946337357,79.53844909642939,136.24308855980297
