Time / min,4-SO2Me-ArOPh,Product,Mass Balance
137.5558333,1.797850549,118.1025857,119.9004362
137.7987,1.731765851,118.2972106,120.0289764
138.0498,1.976669141,118.1365535,120.1132227
138.3017167,1.887041974,118.0017744,119.8888164
138.5525167,2.001249462,117.9513869,119.9526364
138.8031667,1.638361198,118.2045454,119.8429066
139.0541333,1.631572138,118.3597712,119.9913434
139.3048,2.072392737,118.0912032,120.1635959
139.55585,1.600678216,118.3505968,119.9512751
139.80015,1.583741152,118.3258972,119.9096384
140.0511167,1.851870935,118.2912386,120.1431095
140.3017833,1.314880259,118.3242805,119.6391608
140.5525333,1.799491409,118.1681318,119.9676232
140.8032,1.473115406,118.3213084,119.7944238
141.0542,1.843195632,118.3197124,120.162908
141.3049,1.390765185,118.4394606,119.8302258
141.5558667,1.450305143,118.4858671,119.9361723
141.80655,1.334880267,118.3628113,119.6976916
142.0511667,1.229874812,118.4965649,119.7264397
142.3018333,1.290735833,118.4978345,119.7885703
142.5525833,1.358608925,118.425813,119.7844219
142.8032833,1.448336924,118.4188649,119.8672019
143.0542667,1.462818202,118.4605073,119.9233255
143.30495,1.066968006,118.6857568,119.7527248
143.5558833,1.189144985,118.4973131,119.6864581
143.80655,1.156403863,118.4711731,119.6275769
144.0575667,1.185745468,118.5497713,119.7355167
144.3005333,1.104855933,118.5554407,119.6602966
144.5514333,1.208214268,118.5644271,119.7726414
144.8023,1.198764388,118.42118,119.6199444
145.053,1.08322084,118.6762386,119.7594594
145.3038167,1.057524633,118.4974379,119.5549625
145.5550667,0.948858658,118.7706417,119.7195004
145.80585,1.008842449,118.6145652,119.6234077
146.0565667,1.12519852,118.6311431,119.7563416
146.3072833,1.080689699,118.6648093,119.745499
146.5516667,1.067363814,118.6963984,119.7637622
