T,A,P
1033.75715,93.73290329,26.41198666
1034.256933,93.73236153,26.31466159
1034.75625,93.76662762,26.45909966
1035.256983,93.76562743,26.64980313
1035.750217,93.81966159,26.62886634
1036.249833,93.93231451,26.52233117
1036.750833,93.96583243,26.35383799
1037.25065,93.62320937,26.51072321
1037.750033,93.72240455,26.60858365
1038.250683,93.7661218,26.53354683
1038.7513,93.76166312,26.47033902
1039.252067,94.00085902,26.67021378
1039.751883,93.70407408,26.57380916
1040.25125,93.89251198,26.29470074
1040.752117,93.69747007,26.4749254
1041.25185,93.91786453,26.74889702
1041.751717,93.69250673,26.58159121
1042.252217,93.89351544,26.73421788
1042.75205,93.60762364,26.47065294
1043.252867,93.79528248,26.64541637
1043.7532,93.85364642,26.75052365
1044.252383,93.74721473,26.72801838
1044.753633,93.88906422,26.51460256
1045.253467,93.61612238,26.65111365
1045.752933,93.72415755,26.62912803
1046.2538,93.45868418,26.65825226
1046.753317,93.72707828,26.54594037
1047.2531,93.30293443,26.53160447
1047.754083,93.70600576,26.72301301
1048.253917,93.58884554,26.5540875
1048.7533,93.67887044,26.73018295
1049.253983,93.83429353,26.69321056
1049.7536,93.77572916,26.57893886
1050.253667,93.79775148,26.68425917
1050.7541,93.58722015,26.644471
1051.25405,93.47405908,26.66824741
1051.755367,93.87069887,26.67882683
1052.255067,93.79440996,26.70720128
1052.754633,93.32739427,26.62882356
1053.255433,93.38011202,26.35640103
1053.755167,93.53907819,26.89552379
1054.2561,93.24195961,26.77121972
1054.755367,93.73835253,26.83892202
1055.255383,93.53511348,26.71352952
1055.755533,93.61257466,26.93353942
1056.256583,93.75305878,26.95139218
1056.755967,93.79639729,26.87294283
1057.256217,93.5427879,26.57551616
1057.75645,93.5196891,26.71777077
1058.2573,93.69247873,26.80137771
1058.7569,93.75047075,26.85862901
1059.25695,93.71793095,26.90072927
1059.757133,93.72473069,26.61782649
1060.25815,93.58860827,26.63199171
1060.7578,93.4757442,26.72705851
1061.2586,93.49451437,26.82015938
1061.75845,93.34300236,26.74083695
1062.258183,93.42549319,26.70962363
1062.758633,93.39490372,26.87608946
1063.25855,93.97559995,27.04953686
1063.7587,93.60177711,26.89677822
1064.259983,93.39453759,26.75587294
1064.759467,93.35261444,26.86334029
1065.2603,93.42473787,26.90656424
1065.759883,93.38979451,26.77916308
1066.253217,93.18432356,26.68858351
1066.752983,93.83859321,26.93459888
1067.2541,93.69189483,26.97006715
1067.753533,93.79279037,27.09363543
1068.254233,93.34550957,26.81473684
1068.7549,93.50802926,26.98078158
1069.2544,93.45003223,27.04501315
1069.755317,93.30520946,26.72188162
1070.2552,93.14567808,26.96257224
1070.755317,93.35308591,26.99170872
1071.256617,93.50660564,26.89196988
1071.75595,93.53669804,27.11284575
1072.256383,93.39849189,26.77125992
1072.7566,93.43467801,27.01653951
1073.256217,93.47092982,27.01568371
1073.75715,93.39942181,27.08026174
1074.257017,93.29913125,26.91491834
1074.756617,93.37656206,27.00884538
1075.257483,93.31397964,26.85592868
1075.75715,93.47140234,26.99951748
1076.256983,93.29886685,27.05018366
1076.7566,93.32329429,27.01981216
1077.2575,93.1636213,27.05212399
1077.75715,93.33128467,27.0838357
1078.257033,93.25580109,27.12422994
1078.756633,93.01514932,26.89852675
1079.25755,93.25146595,27.22996236
1079.757233,93.32435503,27.03859799
1080.25715,93.12562833,26.93818405
1080.75665,93.38253388,26.89252658
1081.25765,93.08928589,26.87630533
1081.757167,93.32996776,27.13006688
1082.257033,93.34561289,27.16693265
1082.756767,93.27386753,26.85721696
1083.257333,93.27461471,27.12905843
1083.756983,93.18611843,27.29794027
1084.256883,93.06745273,27.02946153
1084.7576,93.2255394,27.20179376
1085.2575,93.0888665,26.87333983
1085.756983,93.17299582,27.02558547
1086.257583,93.37542646,27.17326777
1086.757283,93.18095925,27.25087652
1087.257167,93.18780912,27.2844115
1087.757067,93.3236464,27.30054544
1088.25755,93.38388758,27.18727368
1088.757217,93.36887313,27.1214832
1089.2571,93.18788333,27.45001325
1089.757083,93.18297653,27.33964633
1090.257383,93.06098596,27.22993172
1090.75805,93.12745942,27.08915097
1091.25725,92.97393711,27.20681588
1091.7577,93.29046763,27.08853857
1092.257633,93.28401417,27.37459177
1092.75725,93.35135547,27.10492867
1093.257667,93.44031429,27.21348524
1093.757333,92.90304087,27.26808988
1094.257217,93.00698669,27.33737011
1094.757283,93.31655555,27.44058116
1095.257667,93.03246261,27.21181587
1095.757333,93.02406787,27.22313311
1096.257333,92.97174064,27.18012551
1096.757267,92.94327155,27.30117029
1097.25765,93.12068919,27.52678769
1097.75835,93.05634234,27.2993889
1098.2573,93.11914944,27.27910002
1098.757383,92.94085447,27.43921741
1099.257717,93.17722207,27.36320523
1099.758417,93.2041729,27.40462122
1100.25755,93.29682248,27.55650013
1100.757567,92.93538415,27.27141135
1101.257683,92.71731232,27.35057456
1101.758417,92.91898227,27.42118046
1102.257733,92.96659997,27.37388945
1102.758967,93.17619617,27.43789644
1103.25875,93.2917219,27.61084591
1103.758433,92.86389677,27.31122244
1104.257917,92.81303596,27.28086912
1104.758983,92.89266803,27.40804528
1105.258783,93.03290387,27.26242263
1105.75845,93.01568981,27.29278974
1106.258,92.89545109,27.35963533
1106.758983,92.99387869,27.41341895
1107.2588,92.89773369,27.52175628
1107.758467,92.86582445,27.41521652
1108.265817,92.77779627,27.46633667
1108.765367,92.77966417,27.51269659
1109.26535,93.02078981,27.48067935
1109.765367,92.88747369,27.4535894
1110.266,92.77243338,27.37954667
1110.765433,92.90751559,27.48794745
1111.265267,92.76642924,27.70735272
1111.765033,92.88397012,27.48404998
1112.26485,92.77118332,27.65501593
1112.765483,92.71649282,27.54855682
1113.265383,92.6662989,27.39151347
1113.765167,92.98983898,27.53617454
1114.264217,92.63812551,27.82181505
1114.764067,92.87517055,27.62804516
1115.264417,92.84643914,27.81633945
1115.7642,92.80837457,27.7902764
1116.26425,92.85272614,27.55605731
1116.763433,92.7440167,27.57732193
1117.264667,92.78168673,27.64276733
1117.76305,92.64606592,27.66094197
1118.263417,92.92367622,27.92846956
1118.76345,92.68717285,27.81205351
1119.262483,92.71820923,27.55984687
1119.762267,92.77452426,27.61517418
1120.261983,92.81507156,27.68647277
1120.762433,92.85512093,27.75228815
1121.262483,92.73960715,27.8336179
1121.762283,92.8163102,27.49407162
1122.261333,92.68030988,27.67756984
1122.760983,92.69119478,27.81009735
1123.261567,92.67941572,27.67715814
1123.761333,92.66663846,27.48607955
1124.2604,92.80365827,27.77785154
1124.760367,92.66218063,27.77193834
1125.2599,92.77010922,27.70991283
1125.759667,92.75416836,27.79382389
1126.2668,92.75815849,28.02232748
1126.766817,92.66116966,27.8247562
1127.26635,92.59860635,27.80574587
1127.76625,92.76418824,27.92840773
1128.266833,92.77538614,27.94503147
1128.765817,92.66002772,27.77927284
1129.265867,92.73526593,27.70228383
1129.765567,92.7073596,27.81886713
1130.264833,92.69388015,27.68929958
1130.765833,92.68188851,27.92768815
1131.264867,92.69638354,27.78738016
1131.764583,92.58821554,27.9132103
1132.263783,92.7195011,27.80206362
1132.763717,92.72789311,27.86622763
1133.263767,92.65244603,27.93921277
1133.763783,92.80980028,28.05786514
1134.262767,92.58089661,27.79860462
1134.762467,92.78092041,28.16649646
1135.262167,92.67485685,27.80302687
1135.761883,92.69196553,28.15176884
1136.262767,92.85032937,27.98445953
1136.761283,92.65011981,28.18864925
1137.261783,92.6463516,27.93584308
1137.761483,92.69198686,27.89772834
1138.268067,92.60103453,27.98598795
1138.76805,92.6269568,28.13095953
1139.267267,92.89069485,27.93287269
1139.766917,92.61309844,27.88899387
1140.26655,92.62321288,27.96707537
1140.766233,92.60820835,28.18650152
1141.26705,92.68344675,28.08911566
1141.765517,92.55788302,28.00029777
1142.266267,92.95642002,28.22948838
1142.765917,92.63523872,28.00808753
1143.265,92.57182985,28.03940474
1143.76475,92.59276411,28.1827982
1144.26395,92.58180756,28.12545925
1144.763933,92.60164396,28.07173615
1145.264133,92.49676637,28.04172852
1145.763833,92.70274849,27.94211317
1146.2631,92.72747569,28.13137586
1146.762667,92.52470835,28.2911518
1147.262067,92.72320339,27.97946317
1147.761867,92.64456802,28.03998127
1148.261483,92.57188385,28.25419399
1148.769233,92.66307382,28.05992013
1149.268483,92.48074441,28.18723907
1149.768017,92.34309453,28.1097054
1150.268217,92.39050794,28.07277374
1150.76825,92.4847775,27.93640989
1151.267483,92.36720516,28.22018194
1151.76705,92.40490458,28.02203729
1152.266467,92.47834875,28.20437972
1152.7662,92.4960819,28.00143993
1153.26715,92.38174932,27.95169956
1153.765683,92.31140653,28.17118912
1154.26635,92.44745647,28.01675669
1154.766017,92.32537639,28.12948379
1155.265267,92.47986304,28.16642605
1155.764783,92.26683008,27.98400857
1156.265,92.49370975,28.2313325
1156.765,92.26883511,28.20387467
1157.264217,92.20038627,28.22888409
1157.763983,92.48364376,28.0989008
1158.263833,92.38173996,28.15840015
1158.764817,92.45969605,28.14819541
1159.264,92.45317742,28.30242171
1159.763933,92.3069104,28.15464512
1160.264133,92.46845862,28.197499
1160.763867,92.24297751,28.23497196
1161.262917,92.33437528,28.12365895
1161.762867,92.35710572,28.0553897
1162.262617,92.30967024,28.12123244
1162.77025,92.24002325,28.09198789
1163.27025,92.33404256,28.15982377
1163.770033,92.30004528,28.21602491
1164.269483,92.32806723,28.10766176
1164.76935,92.33523663,28.19462408
1165.27025,92.54418675,28.20030728
1165.769217,92.42240505,28.14796599
1166.269233,92.42898939,28.28092782
1166.768967,92.40764384,28.21720832
1167.268567,92.36098174,28.19268858
1167.769233,92.40845829,28.1141603
1168.269283,92.41393193,28.32386523
1168.769,92.09552596,28.01600708
1169.2681,92.41591548,28.33791266
1169.767883,92.31017539,28.35559191
1170.268233,92.41215153,28.1819631
1170.767933,92.30976429,28.37597034
1171.2681,92.37835994,28.22613366
1171.767333,92.23435147,28.26271357
1172.268233,92.31640243,28.16184951
1172.76795,92.33605286,28.13670965
1173.2671,92.38932165,28.32647397
1173.767117,92.29289003,28.20151922
1174.26675,92.32912285,28.20863035
1174.766667,92.15010953,28.38551704
1175.267033,92.22129229,28.18307581
1175.7671,92.36502015,28.13079399
1176.26645,92.18966216,28.32288536
1176.766417,92.10959042,28.21321999
1177.267033,92.24436249,28.39634875
1177.767117,92.32750251,28.43850051
1178.266133,92.33059803,28.25476541
1178.766,92.38053771,28.3353961
1179.267117,92.14809657,28.21117234
1179.766083,92.20574315,28.3944154
1180.26615,92.2011092,28.50614196
1180.765867,92.1416163,28.35906483
1181.265633,92.27535643,28.49586125
1181.766083,92.15579652,28.32725012
1182.266117,92.02802621,28.1517796
1182.76585,92.04047318,28.32986505
1183.26545,92.10792737,28.28237093
1183.76605,92.05263296,28.53840067
1184.266133,92.12324006,28.10283704
1184.765883,92.03901396,28.28196407
1185.2652,92.10762521,28.54071283
1185.766117,92.27607915,28.49045559
1186.272433,92.0769732,28.31715211
1186.772333,92.08636415,28.39540528
1187.273517,92.06160881,28.38443563
1187.773367,92.12695689,28.44997821
1188.272417,92.02416364,28.44633351
1188.772317,92.01105694,28.51253812
1189.272433,92.14242941,28.48168001
1189.7723,92.22951048,28.43590827
1190.271967,92.07482138,28.46711177
1190.77245,92.01416154,28.43765705
1191.272583,92.03610548,28.55315836
1191.772433,92.0373782,28.52057559
1192.271683,92.17590579,28.45862694
1192.772517,92.00483498,28.6098934
1193.271633,92.11982444,28.51478045
1193.771517,92.11980545,28.64961548
1194.27165,91.88383242,28.50477163
1194.7715,91.97087455,28.54375317
1195.271217,91.8741886,28.37421641
1195.771867,91.81960341,28.47182907
1196.27095,92.06810248,28.41937957
1196.771833,91.86745793,28.40984218
1197.270917,92.06396152,28.69843342
1197.770767,92.10114066,28.64426925
1198.271483,91.84863651,28.52337604
1198.77135,91.99189956,28.63065259
1199.271433,91.8995557,28.55238035
1199.770583,92.04573736,28.41580469
1200.271533,91.85645189,28.72911556
1200.7714,91.85070235,28.7203505
1201.27045,91.80888259,28.40426027
1201.7704,92.01397573,28.48743484
1202.270283,91.90116249,28.61550952
1202.7714,92.04846197,28.76661576
1203.270483,91.97511121,28.61462881
1203.770417,91.98654304,28.59962513
1204.270117,91.88632856,28.59498813
1204.770033,91.97280144,28.78856875
1205.270417,91.87952709,28.62608761
1205.770433,91.83643247,28.60910235
1206.26975,91.87409241,28.77909872
1206.769667,91.92709885,28.71340081
1207.270333,91.73315358,28.5459222
1207.770417,91.98371273,28.57965873
1208.2697,91.62558584,28.76877425
1208.769283,91.87570344,28.51434166
1209.2703,91.88748313,28.70650864
1209.769433,91.83255613,28.53559317
1210.269417,91.82625021,28.7186272
1210.769167,91.93638766,28.58662057
1211.270333,91.652491,28.71957354
1211.7694,91.85496378,28.79857767
1212.269467,91.8642447,28.70463993
1212.769183,91.69395271,28.55174502
1213.268833,91.86191929,28.45250365
1213.76945,91.87942405,28.83933225
1214.2695,91.6985768,28.40216055
1214.775933,91.73628411,28.7123375
1215.276717,91.8341961,28.81541386
1215.776783,91.9506162,28.85816746
1216.275833,91.7862967,28.58560165
1216.775633,91.81674983,28.56719664
1217.27555,91.69064038,28.77593427
1217.776633,91.69171913,28.7533483
1218.275583,91.84430927,28.45077176
1218.7764,91.64109542,28.7062891
1219.2754,91.52147593,28.68002819
1219.775417,91.60877642,28.61294047
1220.276367,91.72529233,28.64238233
1220.775767,91.83702487,28.65067623
1221.275817,91.65531562,28.84943804
1221.775633,91.77027741,28.74633592
1222.275217,91.63369874,28.92328304
1222.77515,91.85579255,28.77032041
1223.27565,91.91055913,28.82972988
1223.77545,91.6663992,28.64921565
1224.27555,91.35254789,28.73710267
1224.77535,91.6889401,28.80048768
1225.27495,91.58878922,28.79820536
1225.7749,91.79877053,29.03845616
1226.275367,91.67032863,28.86924761
1226.77515,91.77320949,28.92613076
1227.27525,91.72305045,28.68908047
1227.775017,91.72859778,28.66931142
1228.274533,91.57600849,28.66083945
1228.774417,91.74507952,28.86830937
1229.274983,91.61885909,29.15349325
1229.774767,91.67308471,28.71875843
1230.2748,91.56544854,29.02631864
1230.77455,91.59628813,28.80858142
1231.274133,91.62248801,29.0188607
1231.774083,91.62680347,29.0359046
1232.274517,91.54480165,29.0867674
1232.774317,91.75791654,28.86685008
1233.274333,91.79986392,28.90978153
1233.774083,91.65933384,28.81602729
1234.274017,91.45112966,28.9221863
1234.7751,91.52666329,28.88516681
1235.2741,91.65690673,28.90616829
1235.773867,91.57924072,28.81916343
1236.273917,91.53195474,28.90796065
1236.7737,91.51332742,28.73508285
1237.27485,91.68778248,28.93114919
1237.774667,91.54340072,28.71071367
1238.273617,91.48232189,29.03803733
1238.774417,91.57255809,29.07183222
1239.2734,91.4919652,28.87694882
1239.77335,91.61443096,29.08954735
1240.2744,91.59180889,28.79099963
1240.77405,91.4019082,29.07634076
1241.27405,91.52339963,28.7259143
1241.773817,91.50824119,28.98571646
1242.273183,91.53828822,28.84068069
1242.773117,91.61805177,28.84110619
1243.27365,91.50189699,29.01882116
1243.773383,91.54217275,29.03606852
1244.273433,91.5302757,29.12757579
1244.773167,91.69357286,29.03002697
1245.272983,91.3615482,29.0488966
1245.774017,91.54439687,29.18469274
1246.272967,91.51747881,29.06844647
1246.7738,91.29782541,28.91097921
1247.280333,91.42569187,29.15240716
1247.77415,91.39096395,28.94944877
1248.2731,91.31080368,29.08771105
1248.773883,91.61124829,29.17416644
1249.273233,91.36598436,29.04407893
1249.773317,91.41844427,29.20451701
1250.273717,91.43979306,28.9352302
1250.7744,91.44660769,29.19037627
1251.27355,91.56893292,29.1193381
1251.7736,91.34635728,28.99062418
1252.274233,91.43952719,29.04506708
1252.773917,91.33648721,29.16499026
1253.273933,91.32299437,29.02210535
1253.773833,91.50782476,29.10498271
1254.274833,91.61318082,29.34804721
1254.774583,91.14237799,28.93652692
1255.274533,91.23465193,28.94770518
1255.77425,91.44083367,29.1093673
1256.274017,91.4555974,29.19974203
1256.77515,91.31918873,29.25012416
1257.274117,91.15030215,29.31682426
1257.77485,91.42024085,29.14296152
1258.274067,91.28427898,29.07469539
1258.774067,91.33942841,29.10855668
1259.27475,91.34715326,29.26620851
1259.7745,91.43605187,29.16755608
1260.2745,91.31511163,29.21530191
1260.774233,91.53130022,29.20408365
